selected_image,player_id,time_stamp,trial_id
f15,11,14,510
f12,12,22,511
f1,11,8,512
f4,12,14,513
f16,12,34,514
f13,11,8,515
f2,12,13,516
f11,11,11,517
f6,12,10,518
f5,11,21,519
f8,12,22,520
f3,11,9,521
f14,12,6,522
f10,11,11,523
f15,12,8,524
f6,11,8,525
f1,12,7,526
f16,11,17,527
f13,12,11,528
f12,11,20,529
f7,12,10,530
f2,11,16,531
f9,12,10,532
f14,11,9,533
f5,12,10,534
f8,11,26,535
f11,12,80,536
f4,11,13,537
f3,12,65,538
f7,11,11,539
f6,12,12,540
f11,11,7,541
f10,12,25,542
f9,11,15,543
f4,12,20,544
f13,11,7,545
f12,12,12,546
f1,11,9,547
f8,12,17,548
f15,11,11,549
f14,12,8,550
f5,11,19,551
f16,12,10,552
f3,11,9,553
f2,12,24,554
f10,11,17,555
f11,12,8,556
f8,11,9,557
f7,12,7,558
f4,11,10,559
f3,12,9,560
f14,11,10,561
f13,12,35,562
f2,11,13,563
f9,12,12,564
f6,11,21,565
f1,12,7,566
f16,11,8,567
f5,12,9,568
f12,11,10,569
f15,12,9,570
f9,13,35,571
f6,14,15,572
f15,13,14,573
f14,14,23,574
f13,13,17,575
f16,14,43,576
f11,13,25,577
f8,14,34,578
f3,13,12,579
f10,14,25,580
f5,13,26,581
f4,14,25,582
f7,13,20,583
f2,14,16,584
f1,13,20,585
f12,14,14,586
f14,13,27,587
f9,14,11,588
f16,13,16,589
f3,14,8,590
f10,13,23,591
f11,14,16,592
f12,13,9,593
f7,14,13,594
f6,13,18,595
f13,14,13,596
f2,13,17,597
f15,14,20,598
f8,13,8,599
f1,14,6,600
f4,13,17,601
f5,14,15,602
f9,13,14,603
f10,14,10,604
f15,13,13,605
f12,14,7,606
f1,13,7,607
f4,14,13,608
f7,13,18,609
f16,14,28,610
f13,13,8,611
f2,14,9,612
f11,13,16,613
f6,14,9,614
f5,13,17,615
f8,14,13,616
f3,13,13,617
f14,14,9,618
f10,13,25,619
f15,14,23,620
f6,13,11,621
f1,14,6,622
f16,13,17,623
f13,14,13,624
f12,13,7,625
f7,14,9,626
f2,13,7,627
f9,14,8,628
f14,13,9,629
f5,14,6,630
f8,13,6,631
f11,14,11,632
f4,13,7,633
f3,14,7,634
f7,13,5,635
f6,14,9,636
f11,13,19,637
f10,14,8,638
f9,13,9,639
f4,14,13,640
f13,13,11,641
f12,14,7,642
f1,13,6,643
f8,14,7,644
f15,13,15,645
f14,14,6,646
f5,13,9,647
f16,14,14,648
f3,13,5,649
f2,14,10,650
f10,13,11,651
f11,14,9,652
