text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
"kind of looks like a telephone pole its falling over, it is like a grey scene, it has a whole bunch of lines on one side then",7,describer,1,FALSE,NA,379
like a u shape,7,describer,1,FALSE,NA,380
"like a grey, it is like 3 grey lines one is bent one kind of canoe shaped",7,describer,1,FALSE,NA,381
like a deer,7,describer,1,FALSE,NA,382
a rhino,7,describer,1,FALSE,NA,383
like a turtle,7,describer,1,FALSE,NA,384
"like a cube in the middle of a bigger cube, it is like really 3d looking",7,describer,1,FALSE,NA,385
"looks like a person sweeping maybe, like a stick person sideways",7,describer,1,FALSE,NA,386
two zigzag lines,7,describer,1,FALSE,NA,387
like a zigzag line an x,7,describer,1,FALSE,NA,388
like a thing with a bunch of tentacles,7,describer,1,FALSE,NA,389
looks like a symbol for a karate studio or something,7,describer,1,FALSE,NA,390
like a circle with a diamond or like a star in the middle,7,describer,1,FALSE,NA,391
bamboo,7,describer,1,FALSE,NA,392
looks like someone ace bandaged their knee,7,describer,1,FALSE,NA,393
a fuzzy fluffy shape,7,describer,1,FALSE,NA,394
a thing that looks like a moldy wheel of cheese,7,describer,1,FALSE,NA,395
"ovals, like a whole bunch of ovals that make kind of like an o shape, there is like one oval in the center they get wider till its like a circle, it doesnÕt have anything in the middle, it is light grey",7,describer,1,FALSE,NA,396
looks like a binder,7,describer,1,FALSE,NA,397
like a dandelion maybe,7,describer,1,FALSE,NA,398
the line with the circle,7,describer,1,FALSE,NA,399
like a black shape made up of different lines,7,describer,1,FALSE,NA,400
"black, two circles, like one circle inside of another circle with lines coming off on each side",7,describer,1,FALSE,NA,401
a hollow black circle with a dot in the middle a spike on the right side with two like curly q's,7,describer,1,FALSE,NA,402
a grey semicircle with 3 squiggles in it,7,describer,1,FALSE,NA,403
"a picture that looks like a compass, it is part grey part black",7,describer,1,FALSE,NA,404
a grey upside down triangle,7,describer,1,FALSE,NA,405
"like an oval shape with little fins on the side, it is grey, it is like all colored in",7,describer,1,FALSE,NA,406
like a bunch of black outlined shapes,7,describer,1,FALSE,NA,407
like a bent pipe,7,describer,1,FALSE,NA,408
"like 2 sets of eyes maybe, like 2 sets of 2 ovals together",7,describer,1,FALSE,NA,409
like a beehive looking deal,7,describer,1,FALSE,NA,410
a grey circle with like a broken line going through it a dot on the right side,7,describer,1,FALSE,NA,411
a grey semicircle with one line coming off of it,7,describer,1,FALSE,NA,412
looks like a wheel,7,describer,1,FALSE,NA,413
the spiky sea anemone thing,7,describer,1,FALSE,NA,414
a double L in cursive,8,describer,1,FALSE,NA,415
an equals sign but its kind of curved,8,describer,1,FALSE,NA,416
"the bumps on it is gonna be a half circle, a sideways T a triangle, it is a half circle with a sideways T a triangle underneath it",8,describer,1,FALSE,NA,417
"the skateboard ramp, it is a straight line with a C on top",8,describer,1,FALSE,NA,418
"almost looks like an eye with three circles around it, it is really weird looking, it has almost like an open mouth around the mouth is three almost like teardrop shapes, they have dots inside of them",8,describer,1,FALSE,NA,419
"a stucture that almost looks like you could skateboard on it, like a ramp, it has a triangle like a rectangle for the pillars",8,describer,1,FALSE,NA,420
almost looks like a paw print with a circle around it,8,describer,1,FALSE,NA,421
"round flat with circles on top of it, its not the one that looks like a paw print, it almost looks like a frisbee with bumps",8,describer,1,FALSE,NA,422
"looks like a fancy J so underneath the bunch of dots, is gonna be a J with a bunch of things coming off of it",8,describer,1,FALSE,NA,423
"kind of looks like, like hair, like when people draw hair its like long curly, but its horizontal",8,describer,1,FALSE,NA,424
a boomerang looks like With almost like flames at the end,8,describer,1,FALSE,NA,425
an X through a circle its attached to another circle,8,describer,1,FALSE,NA,426
"a bunch of dots put together, not rings put together, but a bunch of small dots that are gray",8,describer,1,FALSE,NA,427
almost looks like a kleenex that was scrunched up thrown,8,describer,1,FALSE,NA,428
a figure 8 attached to the figure 8 looks like an M,8,describer,1,FALSE,NA,429
"almost looks like handcuffs, like one of the handcuffs",8,describer,1,FALSE,NA,430
a slanted line with three lines coming off it looks like a weapon,8,describer,1,FALSE,NA,431
a bunch of squares stacked on top of each other,8,describer,1,FALSE,NA,432
a bunch of triangles,8,describer,1,FALSE,NA,433
almost looks like a spikey chandelier,8,describer,1,FALSE,NA,434
a circle attached to like a club looking thing,8,describer,1,FALSE,NA,435
"V with two little dots, like antennas",8,describer,1,FALSE,NA,436
"a square put half a circle on it, like the shape of a piano",8,describer,1,FALSE,NA,437
"a Y, it looks like a pitchfork, with a line an M with an extra thing",8,describer,1,FALSE,NA,438
kind of looks like a person's face filled in all gray,8,describer,1,FALSE,NA,439
almost looks like a razor blade,8,describer,1,FALSE,NA,440
a square with a piece missing with two half circles,8,describer,1,FALSE,NA,441
"looks like a popsicle with an X on it, its horizontal",8,describer,1,FALSE,NA,442
"gray with a bunch of horizontal lines that slope upward at the very end of it there is half circles, like two half circles with a line across it, you know how like when you are doing math you have to draw a graph, it is like that, it almost looks like a graph, like where you have to draw the x y axis",8,describer,1,FALSE,NA,443
a smiley face with a half circle in it,8,describer,1,FALSE,NA,444
"looks like a weapon with a handle but it is like almost like a half circle but it cuts off is sharp at the top, it has a gray handle but a light gray tip",8,describer,1,FALSE,NA,445
a circle with horns on top of it is antenna,8,describer,1,FALSE,NA,446
the rhino,8,describer,1,FALSE,NA,447
looks like a bug with really big eyes stripes on it,8,describer,1,FALSE,NA,448
"almost looks like an atom or something Jimmy Neutron would use, it has a square in the middle, looks sciencey",8,describer,1,FALSE,NA,449
looks like a broom attached to a circle with like two legs,8,describer,1,FALSE,NA,450
two squiggle lines horizontal,8,describer,1,FALSE,NA,451
the X with the squiggles underneath,8,describer,1,FALSE,NA,452
looks like a sea anemone,8,describer,1,FALSE,NA,453
"looks like asian writing, or like somebody doing karate",8,describer,1,FALSE,NA,454
like a cross with circles around it,8,describer,1,FALSE,NA,455
bamboo,8,describer,1,FALSE,NA,456
"almost looks like a knee, like somebody's leg that is taped up",8,describer,1,FALSE,NA,457
looks like a hairy or a fluffy figure,8,describer,1,FALSE,NA,458
"looks like the moon, craters",8,describer,1,FALSE,NA,459
"almost looks like a beach ball, it has lines across it",8,describer,1,FALSE,NA,460
looks like a book,8,describer,1,FALSE,NA,461
looks like a dandelion after you blow off all the fuzz almost,8,describer,1,FALSE,NA,462
a straight line with a circle at the bottom a squiggly,8,describer,1,FALSE,NA,463
"looks like asian writing again, with a little triangle at the bottom",8,describer,1,FALSE,NA,464
a circle with like a cross in between it except not in the middle,8,describer,1,FALSE,NA,465
a circle with a dot right in the middle a spike coming off,8,describer,1,FALSE,NA,466
a half circle with squigglies coming out,8,describer,1,FALSE,NA,467
"a timer, it is like black on the bottom gray on the top",8,describer,1,FALSE,NA,468
a triangle as if the tip goes too far crosses,8,describer,1,FALSE,NA,469
corn,8,describer,1,FALSE,NA,470
"a bunch of different lines, like abstract art, like half triangles like blobs, it is white outlined by black",8,describer,1,FALSE,NA,471
looks like a pipe,8,describer,1,FALSE,NA,472
"two eyes kind of, without the pupil",8,describer,1,FALSE,NA,473
"looks like the plastic that comes off a six pack of soda, like the circles, the circles like attached to each other, there is like this weird item coming off of it",8,describer,1,FALSE,NA,474
a circle with two lines a little baby circle inside there is like half a square,8,describer,1,FALSE,NA,475
a half circle with one line coming off it is gray,8,describer,1,FALSE,NA,476
looks like a wheel,8,describer,1,FALSE,NA,477
a spikey ball,8,describer,1,FALSE,NA,478
two cursive l's connected or something,9,describer,1,FALSE,NA,479
two black squiggly lines,9,describer,1,FALSE,NA,480
a bunch of black shapes it looks like it has an upper case t like sideways,9,describer,1,FALSE,NA,481
a line that has a c on top,9,describer,1,FALSE,NA,482
kind of looks like a really weird mouth in it,9,describer,1,FALSE,NA,483
looks kind of like a really weird bench that is just like white,9,describer,1,FALSE,NA,484
a paw print thing the circle with the four circles inside,9,describer,1,FALSE,NA,485
a dish with weird bumps on it like boil growth things,9,describer,1,FALSE,NA,486
like a weird victorian style cursive f thing,9,describer,1,FALSE,NA,487
"looks like curly hair, sideways",9,describer,1,FALSE,NA,488
all black filled in it kind of looks like a mask in lord of the rings like,9,describer,1,FALSE,NA,489
a hmirror or something that has another circle on the bottom a weird wiggly x thing going through it,9,describer,1,FALSE,NA,490
just like dirt basically,9,describer,1,FALSE,NA,491
a crumpled up piece of cloth,9,describer,1,FALSE,NA,492
a black shape on top a line that goes to a white shape it kind of looks like an m on top the white shape is like an 8 or something,9,describer,1,FALSE,NA,493
kind of looks like a signle handcuff,9,describer,1,FALSE,NA,494
a thing that is like leaning,9,describer,1,FALSE,NA,495
the like boxes that are on top of each other,9,describer,1,FALSE,NA,496
kind of look like mountains like a set of four triangles,9,describer,1,FALSE,NA,497
looks like some sort of robot almost like a really weird robot,9,describer,1,FALSE,NA,498
a sideways checkmark with a ball on it,9,describer,1,FALSE,NA,499
the one that is like a v,9,describer,1,FALSE,NA,500
the one that is grey it kind of looks like a gray piano from above,9,describer,1,FALSE,NA,501
kind of looks like a poorly drawn reaching for something a line with two lines on it ok,9,describer,1,FALSE,NA,502
a grey blob,9,describer,1,FALSE,NA,503
really weird texture like two sideways volcano things,9,describer,1,FALSE,NA,504
a sideways eisel inside of it it has kind of like a helix like a line with,9,describer,1,FALSE,NA,505
an arrow thing with like an x in it,9,describer,1,FALSE,NA,506
a bunch of grey lines it kind of looks like a telephone pole that is fallen into a fence,9,describer,1,FALSE,NA,507
"a hlaf circle, it kind of looks like an eye facing down a half circle with",9,describer,1,FALSE,NA,508
"kind of looks like a weird uppercase, the top part is a lot longer than it needs to be got a line that comes out of it",9,describer,1,FALSE,NA,509
kind of like a falling person it has like a v on top that has grey points on it,9,describer,1,FALSE,NA,510
some sort of furry rhino or something,9,describer,1,FALSE,NA,511
looks kind of like a turtle,9,describer,1,FALSE,NA,512
some sort of sphere cube thing that has a smaller cube inside of it,9,describer,1,FALSE,NA,513
tlooks like some sort of tool of some sort it has like a circle on one end then,9,describer,1,FALSE,NA,514
two squiggles basically that are like vertical,9,describer,1,FALSE,NA,515
an x with underneath it a bunch of suqiggles basically,9,describer,1,FALSE,NA,516
some sort of sea creature plant thing like some sort of alien plant thing,9,describer,1,FALSE,NA,517
"a logo for something, but it kind of looks like a person has like one leg kind of out to the side arms like this",9,describer,1,FALSE,NA,518
a bunch of circles that has a star in the middle flames on the outside,9,describer,1,FALSE,NA,519
bamboo,9,describer,1,FALSE,NA,520
"a bunch of bands going across that are dark grey lighter grey, light grey light grey dark grey light grey dark grey",9,describer,1,FALSE,NA,521
like some sort of furry thing,9,describer,1,FALSE,NA,522
basically the moon,9,describer,1,FALSE,NA,523
